BZCAT5 Source name,RA (J2000.0),Dec (J2000.0),Redshift,Class,Rad_opt_sp_index,alpha_1.1-2.3,alpha_2.3-4.8,alpha_4.8-7.7,alpha_4.8-11.2,alpha_7.7-11.2,alpha_11.2-21.7,alpha_7.7-21.7,alpha_4.8-21.7,var_1.1,var_2.3,var_4.8,var_7.7,var_11.2,var_21.7,universe_age_Gyr,comoving_distance_Mpc,lookback_distance_Mpc,luminosity_distance_Mpc,distance_modulus_mag,RA_sin,RA_cos,Dec_sin,ext_fuv,ext_nuv,log_nuF_fuv,log_nuF_nuv,log_nuF_g,log_nuF_r,log_nuF_i,log_nuF_z,log_nuF_y,log_nuF_Su,log_nuF_Sg,log_nuF_Sr,log_nuF_Si,log_nuF_Sz,log_nuF_J,log_nuF_H,log_nuF_K,log_nuF_w1,log_nuF_w2,log_nuF_w3,log_nuF_w4,tangent_wise,tangent_pstarrs,log_nu_radmax,i_abs,w1_abs,log_X_luminosity_W,log_nuF_X,log_gamma_luminosity_ph,log_nuF_gamma,log_radio_luminosity,log_nuF_1.4,log_nuF_143,log_nuF_4.8,nuv-g,g-r,r-i,i-z,z-y,y-w1,w1-w2,w2-w3,w3-w4,fuv-nuv,nuv-Su,Su-Sg,Sg-Sr,Sr-Si,Si-Sz,y-J,J-H,H-K,K-w1,g_var,r_var,i_var,z_var,y_var,Radio_radio_hard,IR_opt_hard,IR_UV_hard,IR_X_hard,radio_var,opt_var,shortwl_flux,radio_flux,cluster_kmeans,Anomaly
5BZQJ1205+0053,12 05 48.48,+00 53 43.9,0.932,BZQ,0.645,,0.091,-1.336,-1.189,-1.003,,,,,,0.54,0.254,,,6.095,3215.822205103944,2340.310943106959,6208.1549655867775,43.96481274538988,-0.0253394682576395,-0.9996789041229288,0.0156292718908441,0.1586139269869868,0.1702617814291798,,-12.14402165094148,-12.209978043966606,-12.353518339145545,-12.488971151201994,-12.566870708242933,-12.552687830890353,-12.13183691334496,-12.210235672948102,-12.275790010090883,-12.41089284523019,-12.500781941995818,,,,-12.721044256440765,-12.646011292194776,-12.62826441309437,-12.404579559620172,-0.32935618496907,1.234268073791279,13.135446921409198,-24.84081208926195,-28.556812753019265,,,,,61.83523815723769,-13.781989957015636,,-13.186585823218726,0.6290942199868361,-0.0885005187988241,-0.12380033874512,-0.041498764038085,0.1496001434326146,3.607899284362789,1.1709995269775408,2.88000011444092,2.7080001831054705,,0.4967940185708208,0.1069999999999993,0.1320000000000014,-0.1280000000000001,-0.032,,,,,0.3105010986328089,0.2611999511718785,0.2597999572753906,0.1641006469726491,0.4538002014160156,-0.5954041337969098,-0.1570401409927821,-0.5019896412532958,,0.45701048792556087,0.004863261528954651,-0.5982854421210022,-0.35020033634583375,3,
5BZQJ1206+2822,12 06 19.64,+28 22 54.58,1.507,BZQ,0.522,,,,,,,,,,,0.1,,,,4.218,4476.898964808531,2915.737723440129,11206.736772178549,45.24739585595006,-0.0276046927980233,-0.9996189178559632,0.4753451913160171,0.1493072840487808,0.1625435273515909,-12.270037382641396,-12.086189752572515,-12.18705825636895,-12.253038126743204,-12.293450588457851,-12.354950761953871,-12.39808828865402,-12.13423691334496,-12.1962356729481,-12.292190010090884,-12.315292845230193,-12.38158194199582,,,,-12.756644155732754,-12.590410935139111,-12.520264229988904,-12.306179443653376,-0.4761912535294054,0.6842479504448329,13.49991011129359,-26.612196606682488,-29.75039611534947,88.16806337109601,-12.886056647693165,,,,-14.274088367704952,,-13.83194469654086,0.541813943058564,0.1054005432128839,0.1138005371093875,-0.0005003051757874,0.0062991333007893,3.1324006805419806,1.3990001678466797,3.0109996795654297,2.6840000152587926,0.9031822433028118,0.3462142726484067,0.1479999999999997,0.0560000000000009,0.1519999999999974,0.027000000000001,,,,,0.1702003479003977,0.0799999237060546,0.1907997131347691,0.1345996856689453,0.5072002410888707,-0.4421436711640911,-0.29696034668126,-0.5042211825665959,0.2956457125540517,-0.5999414135623581,0.6450349235219954,-0.4790130031297064,-1.5459685547966526,3,
5BZBJ1206+0529,12 06 58.02,+05 29 52.18,,BLLac,0.863,,0.06,-0.43,-0.585,-0.78,0.454,0.008,-0.13,,,0.242,0.279,0.355,0.732,,,,,,-0.0303945903885502,-0.9995379777052557,0.0958080145627947,0.1193268752088582,0.1275216673295423,,,-12.930097880392388,-12.868998405063511,-12.771730916826996,-12.784471190420668,-12.6793281629216,-12.72023691334496,-12.6798356729481,-12.625390010090882,-12.558092845230192,-12.497181941995818,,,,-12.624244405976894,-12.670811020588328,-12.802264199471322,-12.51017953520611,-0.0774631093590476,-0.7664664531105682,,,,,,,,,-13.183626111247635,,-12.873057282055772,,0.4230989074707096,0.4580004119872995,0.1213994445800779,0.3770005187988303,4.166499740600584,0.8670005798339897,2.50699996948242,2.878999710083006,,,0.4039999999999999,0.4320000000000021,0.3779999999999965,0.3450000000000024,,,,,0.5321006774902344,0.3076992034912109,0.492900848388679,0.6029987335205114,0.4675998687744105,-0.3105688291918653,0.1009198962386666,,,-0.3214228532260071,-0.8550964405554942,-1.1834748560552064,0.5312539319648802,1,
5BZBJ1207+1715,12 07 09.96,+17 15 49.28,,BLLac,0.483,,,,,,,,,,,,,,,,,,,,-0.0312624789498426,-0.9995112092467552,0.2967697362288761,0.364528259272458,0.3917453510153363,,-12.995042303107018,,,,,,-12.033036913344962,-11.7798356729481,-11.626590010090885,-11.51849284523019,-11.508381941995818,,,,-12.330644323579437,-12.372811066364696,-12.37946413538441,-12.26457940703228,-0.0745862167816249,,,,,,,,,,-14.707743928643524,,,,,,,,,0.8780002593994212,2.81900024414062,2.4359998703002965,,2.8713456489846614,0.936,0.679000000000002,0.4799999999999969,0.2179999999999999,,,,,,,,,,,,0.6222312367423228,,,,-0.7533181117331446,-0.8450197647507001,1,
5BZBJ1207-1746,12 07 11.5,-17 46 05.98,,BLLac_c,0.337,,,,,,,,,,,,,,,,,,,,-0.0313744159732599,-0.9995077018324257,-0.3051689358574675,0.4431382770577918,0.4772390644606631,-12.207107465437792,-12.365302697728888,-12.242738328390434,-12.38727857474125,-12.364371029131682,-12.296670702139416,-12.309488160480196,,,,,,,,,,,,,,0.1155138893917339,,,,,-11.546681659952965,,,,-15.2518119729938,,,1.1003961258957844,-0.0910003967285177,0.2721005554199216,0.3225009460449222,0.0820993041992181,,,,,0.0480750874028714,,,,,,,,,,0.2719993591308522,0.0895004272460937,0.1170005798339843,0.3874988555908203,0.3365993499755859,,,,,,0.4510304040757394,-0.5269924186182932,-1.3000986725381836,0,
5BZQJ1207+1211,12 07 12.61,+12 11 45.81,0.892,BZQ,0.674,,-0.01,0.528,,,,,,,,0.396,0.211,,,6.273,3111.5050051009403,2285.747467951408,5882.697547259633,43.84788260082485,-0.0314550976098241,-0.999505165986828,0.2112575545689555,0.1930441894364129,0.2032074023323734,-12.496578700486342,-12.023961682580204,-12.674098399191216,-12.78099788016117,-12.913370925371916,-12.744231126944106,-12.67952814461106,-12.154636913344962,-12.1866356729481,-12.265790010090884,-12.37369284523019,-12.410781941995818,,,,-12.746644308320644,-12.68761094734614,-12.548664269661757,-12.37097932463482,-0.442116475809946,0.0886486453250471,12.665133551444256,-23.662882509272123,-28.37588247875454,,,,,61.234241022236,-13.57971411505808,,-12.923632668894095,-0.8313565889778829,0.0031015167236354,-0.1161009216308563,0.576099624633784,0.2759004058837853,3.8609999389648495,1.13100051879883,3.18299961090087,2.59300041198731,1.6251057128959587,0.1396440976676238,0.2230000000000025,0.0979999999999989,-0.0599999999999987,0.1000000000000014,,,,,0.2453994750976527,0.3303985595703125,0.542699813842777,0.3371009826660156,0.8897991180419957,-0.6560814461639861,0.2257599780257742,-0.6636492647659367,,-0.0892104936592977,-0.750453650663602,-0.9447054724354622,0.13849824979763414,3,
5BZQJ1207+2754,12 07 27.9,+27 54 58.78,2.18,BZQ,0.762,0.242,-0.102,-0.002,-0.457,-1.032,-0.164,-0.478,-0.329,,0.232,0.146,0.159,0.371,0.059,2.983,5542.011240359381,3294.513705214576,17583.0625044942,46.22547259969786,-0.0325664478975027,-0.9994695725590346,0.4681816450255642,0.1487348320204886,0.1629530955631036,,-12.749472725287912,-12.03241783888848,-12.108478428256875,-12.141971029131682,-12.121751231924575,-12.185888123859105,-12.175836913344964,-12.1514356729481,-12.236590010090884,-12.23049284523019,-12.226381941995818,,,,-12.68304414962924,-12.632010971760204,-12.485064110970349,-12.316979614551812,-0.4364356763548933,0.4316943947900293,12.93429358262476,-27.96897224874571,-30.91247287435606,89.7620525236391,-12.585026652029182,,,64.47719639638149,-13.083019952679615,,-12.616588608038375,2.5866224185482274,0.0801987457275359,0.1311001892089862,0.2037996215820285,-0.04619927978516,2.785900283813479,1.1110000610351598,3.203000068664551,2.5689992904663086,,1.9004217044368945,0.3640000000000043,0.0829999999999984,0.2250000000000014,0.2029999999999994,,,,,0.2196998596191406,0.1071014404296875,0.1142005920410156,0.0926990509033203,0.157598495483402,-0.4664313446412418,-0.4900399426285222,0.1174617535277082,-0.0469843197310222,-0.9675686649996629,1.2347755063670036,-0.3478415055725935,0.927033061480521,3,
5BZQJ1207-0106,12 07 41.68,-01 06 36.68,1.006,BZQ,0.656,,-0.142,-0.45,0.429,1.537,0.173,0.666,0.317,,0.18,0.302,0.471,0.19,0.1,5.786,3402.37001140472,2435.077550959784,6819.235296657951,44.16867837983509,-0.0335680097101362,-0.9994364355596108,-0.019375238981589,0.1499321511446828,0.1621536401996945,-12.405749915803035,-11.929489907433275,-12.12933829176934,-12.16247819632328,-12.174370998614105,-12.362030840078871,-12.36896841560715,-12.29023691334496,-12.350235672948102,-12.366590010090883,-12.44449284523019,-12.559581941995818,-12.11435812071313,-12.301910262224103,-12.128236522200533,-12.554644109956389,-12.545611130451611,-12.544664178109018,,-0.0149321615490827,0.8545616522159222,13.473675384207851,-25.83117810517689,-29.176678753675425,,,,,61.09575727068838,-13.730020323354676,,-13.10319830233508,0.2943642417094843,0.1875004577636723,0.1850996856689448,-0.3158994750976553,0.0967990112304697,3.56460111236572,1.00599956512451,2.8380002975463903,,1.634213189055011,-0.4355353401996957,0.1529999999999987,0.2550000000000025,0.0150000000000005,-0.0949999999999988,1.801600280761722,0.3340007019042907,1.1839993209838866,0.2450008087158206,0.1040000915527343,0.2898998260498082,0.2997989654541015,0.194000244140625,0.4799995422363281,-0.6268220210195974,-0.3712401318375065,-0.6161212230183359,,0.44366452089054265,0.1398549946021503,-0.2343057237843259,-0.20540899445010044,3,
5BZBJ1208+3015,12 08 04.32,+30 15 50.39,,BLLac,0.826,,,0.09,,,,,,,,0.091,,,,,,,,,-0.0352134628631381,-0.9993798137010704,0.5039849949632114,0.1266109363022261,0.1363540184173322,-12.373365641740016,-12.31926379614622,-12.010778391866996,-12.133437900913126,-12.164490725176604,-12.153950884024184,-12.143328425372776,-12.18503691334496,-12.225435672948102,-13.555790010090885,-14.570492845230191,-12.30238194199582,,,,-12.267844106904628,-12.376011215900828,-12.65506418726429,-12.50137941008404,0.3378634994331266,0.4286212656966517,,,,,,,,,-14.297569463554474,,-14.09285746899686,1.5651987132477068,-0.0362985534667998,0.1371996307373066,0.1795997314453146,0.1406990966796861,3.717501144409184,0.7129993438720703,2.13800048828125,2.532999992370602,0.5788177821151059,0.8018993815826683,0.2019999999999981,-3.0299999999999976,-2.3270000000000017,5.863,,,,,0.0321006774902343,0.4517002105712926,0.3592987060546839,0.0971984863281285,0.4634990692138672,-0.2047119945576145,-0.211520490724224,-0.0567474197546076,,-0.6257823678624828,0.5079063574169175,-0.1358178238018078,-1.8826372982555786,3,
5BZBJ1208-2937,12 08 18.0,-29 37 59.91,0.249,BLLac,0.34,,,,,,,,,,,,,,,10.705,1035.5496624883633,926.9115229970504,1293.2975970850823,40.55849235332953,-0.036207665962667,-0.9993442874833156,-0.4944472553466223,0.3819968163944157,0.4080010614168197,,-12.610337218946423,-12.514938505392388,-12.15959808157719,-12.251091225664888,-12.124830602041762,-12.10828818489426,,,,,,-11.99035785826196,-12.08831046058836,-12.074236360457368,-12.27024431442416,-12.520811020588328,-13.004664406990855,,1.3310349327170787,-1.1864919719130298,,-22.029191511044367,-26.277492216000425,86.15967161378698,-11.882728704344236,,,,-15.075720713938118,,,1.0324819864347423,1.158701278686518,-0.0139011688232386,0.4689016876220719,0.1554989929199237,3.623900024414064,0.3570003509521502,1.6259994506835902,,,,,,,,1.459900360107426,0.557999549865718,0.7850002212524405,0.8209998931884801,0.0750999450683593,0.016000747680664,0.1878013610839843,0.5032997131347656,0.3547000885009765,,-0.2697197949234411,0.0895261983580972,-0.6380823162440912,,1.03648407070429,-0.34806103030495916,-1.1528093423264085,0,
5BZUJ1208+6121,12 08 37.11,+61 21 06.51,0.275,BZU,0.492,,-0.476,-1.516,0.134,2.215,,,,,,0.483,0.16,,,10.446,1135.8671662355785,1006.4072425978104,1448.0906259736428,40.80397871099301,-0.0375964377125294,-0.9992930040140018,0.8775800356288607,0.1179694590804626,0.1282610087061198,-12.208568912628722,-12.211859640030706,-12.114138273458794,-11.95935844534672,-11.909690749590666,-11.8883512807527,-11.916528107989963,-12.09263691334496,-11.987435672948102,-11.774590010090884,-11.68729284523019,-11.658781941995818,-11.778357955918212,-11.768310466691878,-11.778636360457368,-11.963444235078455,-12.112811218952588,-12.445864281868785,-12.474979416187557,0.6464027375915987,-0.6782374287940017,14.698753940587052,-23.1281790588934,-27.289978772028167,85.14816174138795,-12.42021640338319,,,58.27688233365074,-13.593800576336688,,-13.293922612689924,1.0382886189794291,0.6572997894287091,0.3390009307861348,0.2065988006591794,0.0437008819580064,3.9115000305175833,0.6099996566772408,2.0030002593994194,2.0760002136230438,0.4353363496256541,0.7643889912938846,0.5659999999999954,0.828000000000003,0.4280000000000008,0.2639999999999993,1.5104999237060532,0.827999778747559,0.7240002365112321,0.8490000915527389,0.2947998046875,0.0555000305175745,0.1953010559082031,0.3045997619628906,0.3057003021240234,-0.2998779636467628,-0.2031204693619219,0.0990484210781179,0.3074051844306016,0.003119087398672129,0.515607671212968,0.17427032417257013,-0.32321380465987015,0,
5BZBJ1208+1159,12 08 37.26,+11 59 37.78,0.369,BLLac,0.502,,,-0.432,,,,,,,,0.115,,,,9.581,1486.2532798626526,1271.647479136862,2034.3439632907157,41.5421219227022,-0.0376073383059876,-0.9992925938410326,0.2078063180744544,0.1841801622874705,0.195030828512897,-12.11880491134592,-12.051718832107992,-12.331778043966606,-12.131398099887734,-12.06005105232504,-12.006951073233168,-11.984807905353245,-12.15143691334496,-12.0766356729481,-11.957790010090884,-11.883692845230192,-11.856781941995818,-11.71955803831567,-11.766310524675273,-11.741436299422212,-11.845844366304044,-11.901211106037549,-11.923864159798471,-11.916979423816947,0.0747456840223643,-1.1319657262842588,14.438556974197471,-23.490421513766652,-28.322121655673392,,,,,58.38834492297404,-13.996539467890493,,-13.58294370088089,0.0938371729031146,0.7713000793457034,0.3931993103027373,0.2860000762939449,0.1695008697509763,4.376199195861814,0.8450002670288104,2.7790002822875977,2.1659998893737797,0.6112783662254273,0.2170369714871007,0.4899999999999984,0.593,0.3949999999999996,0.2600000000000015,1.828199211120605,0.6859998397827187,0.81200053405761,1.0499996109008798,0.104801177978512,0.1584987640380859,0.4838008880615234,0.0843982696533203,0.2455997467041015,-0.4135957670096033,0.1588399462874914,0.1505077260704439,,-0.556873156395483,0.6907056281172654,0.3528057655725927,-1.0112616637859637,0,
5BZQJ1208+5441,12 08 54.24,+54 41 58.09,1.343,BZQ,0.695,,-0.107,0.345,,,,,,,,0.158,0.065,,,4.648,4157.572649322358,2783.941000591256,9728.5801085045,44.94024729690215,-0.0388412562471176,-0.9992453936912322,0.8161322391174829,0.1129847217673014,0.1184184729901342,,-12.7703314543171,-12.49409815505059,-12.521317856967814,-12.378771218340669,-12.31539127709059,-12.476288288654022,-12.30983691334496,-12.3050356729481,-12.274590010090884,-12.26449284523019,-12.27558194199582,,,,-12.197044088594083,-12.139211212849071,-12.074264321541635,-11.895779434498102,-0.3346179347391834,-0.3733408000188676,13.199747348240868,-26.09174647292754,-30.84224772414824,,,113.5390275171058,-9.841046184420865,61.90999838080644,-13.373865021364612,-11.268322612329143,-12.992892617025944,1.4845684507159191,0.2023009643554658,0.5711982879638704,0.3116999816894505,-0.2880995788574125,4.726900848388663,1.1279993057250994,2.998000144958498,2.5950002670288086,,1.6175685270098654,0.3150000000000013,0.3719999999999999,0.2349999999999994,0.1649999999999991,,,,,0.3002986907958984,0.2319011688232493,0.4130992889404297,1.0363998413085938,1.1840991973876989,-0.3809724043386691,0.2395600054915956,0.6311202414680288,,-1.2233460825589273,-1.095123230829261,-0.31933393723879766,0.2265221998677789,1,
5BZQJ1209-2406,12 09 02.45,-24 06 20.8,1.299,BZQ,0.591,,0.644,-0.03,-0.114,-0.219,0.158,0.021,0.005,,0.127,0.317,0.367,0.003,0.244,4.776,4066.943856087722,2744.8910289876967,9338.319782992126,44.85134370951332,-0.0394378468009348,-0.99922202549769,-0.4084225096406045,0.6330546815111311,0.6817700920866615,,,-12.248218479757622,-12.308958372104533,-12.336171071856292,-12.277950938955822,-12.186127992023165,,,,,,-12.150357876572508,-12.086710274431132,-11.955836421492524,-12.322244360200528,-12.231211029743603,-12.2142640926598,-12.070179573353082,-0.2580916603333732,-0.1287983537049159,,-26.10934325174964,-30.440343457743296,,,,,63.5983718216552,-13.1049091030656,,-12.401100112936115,,0.1185004882812421,0.1467999420166066,0.2988004608154355,0.3437003173828081,3.68849942779541,1.2110004425048793,2.8780002593994194,2.508999347686766,,,,,,,1.2544998321533214,0.9620000610351588,1.076999603271478,0.3949999313354517,0.0722999572753835,0.2278003692626988,0.0480995178222656,0.4235992431640625,0.3279991149902344,-0.7038089901294828,0.1049600421126886,,,0.1656250076058485,0.8088327820158994,-0.13437113060521538,1.1705585807641663,3,
5BZBJ1209-2032,12 09 14.6,-20 32 39.01,0.404,BLLac,0.755,-0.509,0.746,0.236,-0.277,-0.924,-0.297,-0.524,-0.286,,0.058,0.309,0.316,0.346,0.573,9.285,1611.8499718782166,1362.241679424916,2262.5968082404206,41.77303585073464,-0.0403207168280809,-0.9991867892413658,-0.350929359809063,0.4038314423403041,0.4344915221685864,,,-13.162577946310355,-12.786078275668984,-12.6062906458309,-12.598391142813249,-12.551168098224338,,,,,,,,,-12.47384424423373,-12.718411194538524,-12.571464333748668,,0.0584900898333914,-1.9870127078229745,11.964526768094354,-22.355736458034443,-26.98303588888161,,,,,60.96290724784244,-13.304868702295972,,-12.528121800692707,,1.2115993957519535,0.6643007659912108,0.1729988861083953,0.2322005615234381,4.222099983215331,0.3719997406005895,3.203000068664549,,,,,,,,,,,,0.3864002227783203,0.7509994506835938,0.483200073242191,0.9034996032714844,0.6684989929199254,-0.7767469016032642,-0.1121205487076242,,,-0.014811040059722138,-1.2997416413765035,-0.971116970612274,0.8489641508837023,1,
5BZBJ1209+4119,12 09 22.79,+41 19 41.41,,BLLac,0.634,,0.636,0.044,-0.658,-1.543,0.03,-0.539,-0.356,,0.148,0.559,0.463,0.22,0.236,,,,,,-0.0409158189054914,-0.999162597259972,0.6603709468546759,0.1049804131690413,0.1099401951632897,-11.923739930993293,-11.741793765447836,-11.76433829176934,-11.577118162143591,-11.729690780108244,-11.643551048819106,-11.643848322833712,-11.83543691334496,-11.8126356729481,-11.796190010090884,-11.769692845230187,-11.75518194199582,-11.53715775755395,-11.52671048805418,-11.512236433699556,-11.676244070283536,-11.698010956501417,-11.809064278817026,-11.815779510792048,0.1874519624512419,-0.2520287587707205,,,,,-12.154901959985745,,-10.494258698196209,,-13.416121401501377,,-12.807432546663454,0.7376238867458902,0.7384005432128902,-0.1665998535156241,0.3685994567871091,0.1133997650146483,3.947800979614256,0.9289999008178712,2.5579996109008825,2.13199996948242,0.8984285819942492,0.2322243048367092,0.3599999999999994,0.3369999999999997,0.2760000000000033,0.2289999999999992,1.4318009567260752,0.828999229431151,0.7860001068115192,0.90100068664551,0.180398941040039,0.5690994262695312,0.1072998046875,0.7007999420166016,0.1669998168945312,-0.6086888548379203,0.0316798236068294,0.0437828089464211,0.4568910034843281,1.1568667292892878,0.10868751943837968,1.0100181701698798,0.41652505243727783,2,
5BZQJ1209-4016,12 09 35.23,-40 16 13.11,0.966,BZQ,0.582,,-0.154,-1.339,,,,-0.351,-0.66,,0.254,0.251,0.159,,,5.95,3302.5521439679032,2384.813094391162,6487.512239586982,44.060390951068754,-0.0418197068013977,-0.9991251734007331,-0.6463944647247393,0.6730524039005067,0.7241525369476438,,-11.328666508734097,,,,,,,,,,,-11.816357583603756,-12.095510341569804,-12.118236418440764,-11.91504411911166,-11.808811127399853,-11.812664208626597,-11.7949794924815,-0.1075452582062584,,14.4796581382801,,-30.667391302020903,88.27104220961184,-12.366531544420411,,,63.24571237844072,-13.120674699215192,,-12.65772539935718,,,,,,,1.2489995956420898,2.8260002136230438,2.1929998397827166,,,,,,,,0.1049991607665994,0.6929997787475592,1.819000526428221,,,,,,-0.4629492998580122,,-0.4801446186657561,0.5577204170205619,-0.666090864831539,,0.8991203978591339,0.8455529824467594,2,
