BZCAT5 Source name,RA (J2000.0),Dec (J2000.0),Redshift,Rmag,Class,Flux_density1.4,Flux_density143,X-ray_flux,Fermi_flux,Rad_opt_sp_index,Flux_density4.8,alpha_1.1-2.3,alpha_2.3-4.8,alpha_4.8-7.7,alpha_4.8-11.2,alpha_7.7-11.2,alpha_11.2-21.7,alpha_7.7-21.7,alpha_4.8-21.7,var_1.1,var_2.3,var_4.8,var_7.7,var_11.2,var_21.7,u,g,r,i,z,extinction_r,PSTARRS_offset,gMeanPSFMag,gMeanPSFMagNpt,gMeanPSFMagMin,gMeanPSFMagMax,rMeanPSFMag,rMeanPSFMagNpt,rMeanPSFMagMin,rMeanPSFMagMax,iMeanPSFMag,iMeanPSFMagNpt,iMeanPSFMagMin,iMeanPSFMagMax,zMeanPSFMag,zMeanPSFMagNpt,zMeanPSFMagMin,zMeanPSFMagMax,yMeanPSFMag,yMeanPSFMagNpt,yMeanPSFMagMin,yMeanPSFMagMax,GALEX_offset,fuv_mag,nuv_mag,e_bv,w1,w2,w3,w4,J,H,K,WISE_offset,ext_U,ext_B,ext_V,ext_R,ext_I,ext_J,ext_H,ext_K,ext_SDSS_u,ext_SDSS_g,ext_SDSS_r,ext_SDSS_i,ext_SDSS_z,ext_PS1_g,ext_PS1_r,ext_PS1_i,ext_PS1_z,ext_PS1_y
5BZQJ2214+3739,22 14 05.69,+37 39 09.21,2.249,18.9,7211,194.0,,,,0.621,166.0,,-0.7,1.002,0.461,-0.22,-0.321,-0.284,0.119,,,0.257,0.16,,,,,,,,,0.0685524681975599,20.17410087585449,5.0,20.139299392700195,20.347400665283203,19.951799392700195,9.0,19.796600341796875,20.160999298095703,19.66519927978516,26.0,19.55620002746582,19.80270004272461,19.425899505615234,10.0,19.22170066833496,19.47520065307617,19.359100341796875,6.0,19.06839942932129,19.47279930114746,,,,,14.26000022888184,14.21000003814697,11.9350004196167,,14.91699981689453,14.4680004119873,14.39500045776367,7.875881789227495,0.655,0.548,0.414,0.328,0.227,0.107,0.068,0.046,0.64,0.499,0.345,0.256,0.191,0.479,0.343,0.254,0.2,0.164
5BZBJ2214+0020,22 14 56.36,+00 20 00.2,,18.4,7300,45.0,,,,0.476,34.0,,,-1.545,,,,,,,,0.455,,,,19.166,18.754,18.437,18.164,17.901,0.14,0.20598398197974,20.274200439453125,10.0,20.09149932861328,20.47220039367676,19.75,15.0,19.5,19.928600311279297,19.08769989013672,24.0,19.01189994812012,19.30900001525879,18.986900329589844,9.0,18.683500289916992,19.17449951171875,18.77050018310547,10.0,18.540000915527344,19.049999237060547,0.4648933665110022,21.86668,21.3048344,0.0610674359,14.34899997711182,13.65799999237061,11.08699989318848,,,,,0.06880209314517885,0.266,0.222,0.168,0.133,0.092,0.044,0.028,0.019,0.26,0.203,0.14,0.104,0.078,0.195,0.139,0.103,0.081,0.067
5BZQJ2215-2944,22 15 16.02,-29 44 23.31,2.702,16.9,7211,467.0,,0.25,,0.587,442.0,,-0.039,-0.464,-0.414,-0.352,-0.549,-0.477,-0.473,,0.315,-0.015,0.182,,0.007,,,,,,,0.1904831851892455,17.41670036315918,9.0,17.377899169921875,17.441200256347656,17.35409927368164,9.0,17.312400817871094,17.3971004486084,17.270000457763672,16.0,17.19569969177246,17.4060001373291,17.148099899291992,6.0,17.139400482177734,17.16670036315918,16.994699478149414,11.0,16.90920066833496,17.023300170898438,0.2878299627939731,20.743042,20.3994675,0.0151167912,13.63399982452393,12.87199974060059,9.692000389099121,7.874000072479248,16.22599983215332,15.19099998474121,14.37800025939941,0.1656098260044413,0.065,0.054,0.041,0.033,0.023,0.011,0.007,0.005,0.064,0.049,0.034,0.025,0.019,0.048,0.034,0.025,0.02,0.016
5BZQJ2216+3518,22 16 20.01,+35 18 14.18,0.51,17.3,7211,374.0,,,,0.567,565.0,,0.201,0.017,-0.123,-0.3,-0.551,-0.46,-0.311,,0.391,0.359,0.446,0.223,0.168,,,,,,,0.0052683267229808,17.882299423217773,7.0,17.603200912475586,18.106599807739254,17.951900482177734,9.0,17.92889976501465,18.162599563598636,18.0851993560791,18.0,17.99650001525879,18.15880012512207,17.968900680541992,15.0,17.736600875854492,18.10770034790039,17.36989974975586,10.0,17.16990089416504,17.54669952392578,1.235059159704865,19.83962,18.7757721,0.125926331,13.33100032806396,12.32299995422363,9.883999824523926,7.566999912261963,16.87800025939941,15.86999988555908,14.97799968719482,0.456019943503154,0.537,0.449,0.34,0.269,0.186,0.088,0.056,0.037,0.525,0.409,0.283,0.21,0.156,0.393,0.281,0.208,0.164,0.135
5BZQJ2216-5424,22 16 21.22,-54 24 47.91,1.899,16.8,7211,86.0,,,,0.445,102.0,,,-0.462,,,,-0.517,-0.5,,,0.021,-0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8178586020341747,,21.5641251,0.0222122837,13.6540002822876,12.38199996948242,9.29699993133545,7.290999889373779,15.5939998626709,15.14000034332275,14.69699954986572,0.05568633584781738,0.097,0.081,0.061,0.049,0.034,0.016,0.01,0.007,0.095,0.074,0.051,0.038,0.028,0.071,0.051,0.038,0.03,0.024
5BZQJ2216+3102,22 16 42.71,+31 02 35.41,2.462,21.2,7211,755.0,,,,0.953,388.0,0.33,-0.28,0.145,-0.391,-1.066,-0.203,-0.515,-0.308,,0.156,0.213,0.276,0.21,0.249,22.402,21.743,21.222,20.859,20.402,0.19,0.0520669875448039,21.92009925842285,6.0,21.846399307250977,22.234699249267575,21.284799575805664,9.0,21.07150077819824,21.679800033569336,21.00480079650879,11.0,20.69070053100586,21.640100479125977,20.72459983825684,5.0,20.576799392700195,20.835100173950195,20.26289939880371,2.0,19.946399688720703,20.42989921569824,,,,,,,,,,,,,0.352,0.294,0.223,0.176,0.122,0.058,0.036,0.025,0.344,0.268,0.185,0.138,0.103,0.257,0.184,0.137,0.107,0.088
5BZBJ2217+2421,22 17 00.82,+24 21 46.0,,17.5,7300,528.0,424.0,0.36,9e-10,0.632,685.0,,0.462,0.171,0.102,0.015,-0.035,-0.017,0.042,,0.13,0.246,0.225,0.404,0.188,18.508,17.918,17.506,17.196,16.894,0.14,0.0449862561916732,17.839799880981445,4.0,17.832000732421875,17.85740089416504,17.8656005859375,7.0,17.850900650024414,17.905500411987305,17.646799087524414,18.0,17.271099090576172,18.28809928894043,16.887100219726562,4.0,16.87649917602539,16.913000106811523,16.97369956970215,9.0,16.840900421142578,17.403900146484375,0.3001375022526598,21.963686,19.886097,0.0632241443,12.32900047302246,11.29399967193604,8.477999687194824,6.14900016784668,14.98600006103516,14.11200046539307,13.26799964904785,0.0739431240846053,0.271,0.226,0.171,0.135,0.094,0.044,0.028,0.019,0.265,0.206,0.143,0.106,0.079,0.198,0.142,0.105,0.083,0.068
5BZBJ2217-3106,22 17 28.46,-31 06 21.6,0.46,19.5,7300,28.0,,3.07,,0.612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8441642092831669,20.667202,,0.0141251413,14.95899963378906,14.48900032043457,11.8100004196167,,16.70400047302246,16.04599952697754,15.68000030517578,1.16785667065812,0.061,0.051,0.038,0.03,0.021,0.01,0.006,0.004,0.059,0.046,0.032,0.024,0.018,0.044,0.032,0.023,0.018,0.015
5BZQJ2217+0220,22 17 48.24,+02 20 10.71,3.572,20.5,7211,781.0,,0.19,,0.904,467.0,-0.267,-0.035,-0.683,-0.763,-0.864,-0.123,-0.391,-0.483,0.359,0.271,0.695,0.381,0.175,0.607,23.515,21.473,20.515,20.36,20.367,0.12,0.022913188230821,21.432300567626957,9.0,21.33009910583496,21.746000289916992,20.50860023498535,16.0,20.30929946899414,20.667400360107425,20.34239959716797,31.0,20.10790061950684,20.93980026245117,20.32719993591309,9.0,20.168699264526367,20.61409950256348,19.76679992675781,1.0,19.76679992675781,19.76679992675781,3.998848557174304,,22.58017,0.0537653044,15.79199981689453,15.13300037384033,11.4399995803833,8.32699966430664,,,,0.2997082580857033,0.232,0.194,0.147,0.116,0.081,0.038,0.024,0.016,0.227,0.177,0.122,0.091,0.068,0.17,0.122,0.09,0.071,0.058
5BZQJ2218+1520,22 18 10.91,+15 20 35.69,2.335,18.6,7211,111.0,,0.27,,0.597,305.0,,-0.612,0.855,,,,0.685,0.738,,,0.724,0.981,,,19.16,18.726,18.639,18.448,18.137,0.12,0.0613640509880585,18.62619972229004,10.0,18.566200256347656,18.76759910583496,18.72649955749512,15.0,18.605899810791016,18.83720016479492,18.44289970397949,22.0,18.36210060119629,18.56609916687012,18.27669906616211,10.0,18.228900909423828,18.342199325561523,18.109899520874023,11.0,17.932600021362305,18.140499114990234,,,,,14.88899993896484,14.01799964904785,11.81799983978271,,,,,0.04290305352495004,0.221,0.185,0.14,0.11,0.077,0.036,0.023,0.015,0.216,0.168,0.116,0.086,0.064,0.162,0.116,0.086,0.067,0.055
5BZQJ2218-0335,22 18 52.03,-03 35 36.88,0.901,16.3,7211,2218.0,613.0,0.75,,0.677,2317.0,0.168,0.715,0.049,-0.204,-0.524,-0.254,-0.351,-0.226,0.44,0.399,0.618,0.364,0.573,0.548,17.194,16.621,16.319,16.213,16.053,0.23,0.1157928259979175,16.483800888061523,13.0,16.425899505615234,16.532499313354492,16.256500244140625,13.0,16.229000091552734,16.29800033569336,16.162099838256836,14.0,16.129100799560547,16.193300247192383,16.07360076904297,9.0,16.025100708007812,16.096799850463867,15.791000366210938,10.0,15.747200012207031,15.828900337219238,0.2795975230565683,19.3251114,17.767149,0.100683883,12.97200012207031,12.14299964904785,9.27299976348877,6.531000137329102,14.61699962615967,14.31700038909912,13.83800029754639,0.03416112405180324,0.428,0.358,0.271,0.214,0.149,0.07,0.044,0.03,0.419,0.327,0.226,0.168,0.125,0.314,0.224,0.166,0.131,0.107
5BZQJ2219+1806,22 19 14.09,+18 06 35.6,1.802,19.5,7211,159.0,,,5e-10,0.706,188.0,,0.35,0.804,0.213,-0.532,0.459,0.1,0.321,,0.336,0.494,0.367,0.468,0.579,24.635,25.114,21.401,24.362,22.827,0.11,0.0375664207723943,21.94420051574707,4.0,21.83340072631836,22.080799102783203,21.35860061645508,11.0,20.846399307250977,21.75690078735352,19.45789909362793,12.0,19.04680061340332,21.49329948425293,20.29610061645508,5.0,20.22769927978516,21.121400833129883,19.70319938659668,1.0,19.70319938659668,19.70319938659668,,,,,14.89400005340576,14.36400032043457,11.25800037384033,8.845999717712402,,,,0.1157046517197927,0.218,0.182,0.138,0.109,0.076,0.036,0.023,0.015,0.213,0.166,0.115,0.085,0.063,0.159,0.114,0.084,0.066,0.055
5BZQJ2219-2719,22 19 35.32,-27 19 03.28,3.634,19.9,7211,304.0,,,,0.779,199.0,,-0.489,-0.214,-0.086,0.076,-0.37,-0.209,-0.21,,0.086,0.292,0.324,0.343,0.268,,,,,,,0.0109566502836471,20.802499771118164,14.0,20.53030014038086,21.081199645996094,19.78160095214844,14.0,19.67539978027344,19.91959953308105,19.76180076599121,18.0,19.57900047302246,19.891599655151367,19.780500411987305,10.0,19.50659942626953,19.85110092163086,19.608200073242188,4.0,19.44499969482422,19.693099975585938,1.263966018157716,23.3795586,,0.0159800369,16.875,16.37599945068359,,,,,,0.2090531031906638,0.069,0.058,0.043,0.034,0.024,0.011,0.007,0.005,0.067,0.052,0.036,0.027,0.02,0.05,0.036,0.027,0.021,0.017
5BZBJ2219+2120,22 19 44.17,+21 20 53.19,0.2,18.1,7300,177.0,,1.03,,0.619,142.0,-2.167,0.268,0.076,0.05,0.016,-0.288,-0.178,-0.098,,0.389,0.22,0.278,0.343,0.338,18.371,18.29,18.081,17.954,17.336,0.1,0.076891441917306,18.76259994506836,4.0,18.74049949645996,18.78770065307617,18.54439926147461,19.0,18.40169906616211,18.70490074157715,18.470800399780277,10.0,18.32990074157715,18.580799102783203,17.581199645996094,10.0,17.510799407958984,17.61750030517578,18.13570022583008,10.0,17.80229949951172,18.22590065002441,1.028503241166466,19.1011429,19.4801559,0.04493061,13.24300003051758,12.14799976348877,9.321000099182129,6.938000202178955,16.38100051879883,15.45199966430664,14.68400001525879,0.08935488788969558,0.198,0.166,0.126,0.099,0.069,0.032,0.021,0.014,0.194,0.151,0.105,0.078,0.058,0.145,0.104,0.077,0.061,0.05
5BZQJ2219-0051,22 19 47.27,-00 51 32.61,1.878,20.3,7211,244.0,,,,0.796,168.0,,-0.59,-0.413,-0.354,-0.28,0.237,0.051,-0.095,,-0.041,0.4,0.166,0.326,0.387,20.633,20.373,20.3,19.895,19.91,0.19,0.1944933729808457,20.14430046081543,9.0,20.071199417114254,20.42460060119629,20.27569961547852,14.0,20.018199920654297,20.484100341796875,19.718900680541992,12.0,19.41069984436035,20.034099578857425,19.59530067443848,11.0,19.46109962463379,19.933900833129883,19.49690055847168,13.0,19.26000022888184,19.792999267578125,1.230795265744966,,22.0485535,0.08147108,16.48200035095215,15.39999961853027,11.94699954986572,,,,,0.212810620085732,0.357,0.299,0.226,0.179,0.124,0.058,0.037,0.025,0.349,0.272,0.188,0.14,0.104,0.261,0.187,0.139,0.109,0.09
5BZGJ2219+2613,22 19 49.74,+26 13 27.91,0.085,15.8,7309,209.0,,1.11,,0.491,207.0,,0.027,0.839,-0.607,-2.43,0.426,-0.607,-0.154,,0.503,0.768,0.542,0.478,0.194,18.35,16.842,15.801,15.019,14.773,0.25,0.0500672403012069,17.87220001220703,7.0,17.832000732421875,17.937000274658203,17.10930061340332,10.0,17.027599334716797,17.2539005279541,16.144399642944336,14.0,15.968500137329102,16.37849998474121,15.940500259399414,8.0,15.89080047607422,15.997699737548828,16.0093994140625,6.0,15.629599571228027,16.141799926757812,2.324159703589275,21.0063667,20.1080875,0.107071288,10.73600006103516,9.782999992370605,6.525000095367432,3.809000015258789,13.94200038909912,13.06799983978271,12.16600036621094,0.200695821689989,0.469,0.393,0.297,0.235,0.163,0.077,0.049,0.033,0.459,0.358,0.247,0.184,0.137,0.343,0.246,0.182,0.143,0.118
5BZQJ2219+0736,22 19 50.41,+07 36 50.9,0.611,18.1,7211,100.0,,0.39,,0.508,51.0,,-1.326,-0.954,-0.503,0.067,,,,,,0.474,0.16,,,18.643,18.036,18.081,17.862,17.92,0.24,0.2889325478793504,17.635799407958984,7.0,17.598100662231445,17.71179962158203,17.6476993560791,13.0,17.59149932861328,17.74169921875,17.3966007232666,16.0,17.356300354003906,17.417499542236328,17.640300750732422,9.0,17.59510040283203,17.735000610351562,17.435199737548828,9.0,17.38479995727539,17.55109977722168,,,,,13.70199966430664,12.60400009155273,9.842000007629395,7.670000076293945,16.41699981689453,15.9399995803833,14.80300045013428,0.3508169799824815,0.446,0.374,0.282,0.223,0.155,0.073,0.046,0.031,0.437,0.34,0.235,0.175,0.13,0.327,0.234,0.173,0.136,0.112
5BZBJ2221-5225,22 21 29.29,-52 25 27.58,,16.7,7300,25.0,,5.43,7e-10,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.321544988805413,18.0644188,17.79933,0.01663367,12.89200019836426,12.17000007629395,10.03299999237061,8.076000213623047,15.50500011444092,14.91600036621094,14.29399967193604,0.3584057789822125,0.072,0.06,0.046,0.036,0.025,0.012,0.007,0.005,0.07,0.055,0.038,0.028,0.021,0.053,0.038,0.028,0.022,0.018
5BZBJ2222-1753,22 22 53.87,-17 53 21.01,0.297,18.5,7300,5.0,,1.55,,0.39,,,,,,,,,,,,,,,,,,,,,,0.2754183259283059,19.499500274658203,6.0,19.48780059814453,19.524099349975582,18.76889991760254,8.0,18.599899291992188,18.857999801635746,18.44420051574707,15.0,18.292200088500977,18.56789970397949,18.191600799560547,9.0,17.80820083618164,18.338499069213867,18.11470031738281,8.0,17.92289924621582,18.33930015563965,1.068383191148066,20.5354748,19.673502,0.0335157923,14.4370002746582,14.04699993133545,12.01200008392334,,16.75600051879883,15.93299961090088,15.41300010681152,0.1796846348183815,0.145,0.121,0.092,0.072,0.05,0.024,0.015,0.01,0.142,0.11,0.076,0.057,0.042,0.106,0.076,0.056,0.044,0.036
5BZQJ2223-3455,22 23 05.93,-34 55 47.2,0.298,15.0,7211,850.0,,0.76,4e-10,0.473,524.0,,0.302,-0.853,-0.33,0.33,-0.527,-0.217,-0.416,,-0.127,0.4,0.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5023336199178433,17.48945,17.3590755,0.0129068848,12.58399963378906,11.55399990081787,8.406000137329102,5.721000194549561,15.79300022125244,15.12100028991699,14.37800025939941,0.0964496551618274,0.057,0.047,0.036,0.028,0.02,0.009,0.006,0.004,0.055,0.043,0.03,0.022,0.017,0.041,0.03,0.022,0.017,0.014
5BZBJ2223+0102,22 23 29.57,+01 02 26.7,,18.3,7300,7.0,,0.1,4e-10,0.299,,,,1.081,,,,,,,,,,,,18.908,18.569,18.274,17.883,17.869,0.17,0.0743220143062493,19.131200790405277,8.0,19.034400939941406,19.22360038757324,18.701099395751957,14.0,18.09939956665039,19.67539978027344,19.46330070495605,17.0,19.400299072265625,19.579599380493164,18.859100341796875,8.0,18.42020034790039,18.96579933166504,18.07559967041016,11.0,17.80470085144043,18.77280044555664,0.2557331274466594,,20.7828312,0.07355308,13.94799995422363,13.13099956512451,10.86999988555908,8.281999588012695,,,,0.03917958658637798,0.318,0.266,0.201,0.159,0.11,0.052,0.033,0.022,0.311,0.243,0.168,0.125,0.093,0.233,0.167,0.123,0.097,0.08
5BZQJ2223-1607,22 23 41.16,-16 07 05.19,0.881,19.2,7211,194.0,,,,0.69,274.0,,0.861,-1.934,-1.342,-0.596,0.405,0.043,-0.576,,0.448,0.708,0.075,,,,,,,,,0.1870440669138104,19.55419921875,11.0,19.443500518798828,19.65780067443848,19.34149932861328,10.0,19.283300399780277,19.44289970397949,19.486400604248047,18.0,19.219900131225582,19.579700469970703,19.084999084472656,13.0,18.88159942626953,19.265499114990234,18.80109977722168,12.0,18.680500030517575,19.185699462890625,0.7954645996535157,21.306982,20.4986229,0.0369763821,15.76299953460693,14.91800022125244,11.73700046539307,,,,,0.4068439800149137,0.16,0.134,0.102,0.08,0.056,0.026,0.017,0.011,0.157,0.122,0.085,0.063,0.047,0.117,0.084,0.062,0.049,0.04
5BZBJ2224-1126,22 24 07.96,-11 26 21.08,0.115,18.6,7300,559.0,,0.13,,0.775,404.0,-0.447,-0.006,-0.626,-0.347,0.006,-0.189,-0.118,-0.277,,0.411,0.383,0.311,0.235,0.19,,,,,,,0.0658414572252166,19.499000549316406,10.0,19.427000045776367,19.5580997467041,19.065200805664062,9.0,18.9596004486084,19.13279914855957,18.717300415039062,22.0,18.589599609375,19.05159950256348,18.487199783325195,12.0,17.582700729370117,18.613300323486328,18.2775993347168,10.0,18.00200080871582,18.49620056152344,0.3051648543338255,21.89262,20.720726,0.0419315919,13.51900005340576,12.63300037384033,10.05599975585938,7.763000011444092,17.0629997253418,15.98299980163574,15.2180004119873,0.05763537799440414,0.184,0.154,0.116,0.092,0.064,0.03,0.019,0.013,0.18,0.14,0.097,0.072,0.054,0.135,0.096,0.071,0.056,0.046
5BZQJ2225+2118,22 25 38.04,+21 18 06.4,1.959,17.8,7211,1838.0,1096.0,1.54,,0.767,1470.0,-0.414,-0.177,-0.428,-0.14,0.223,-0.195,-0.044,-0.164,0.115,0.384,0.237,0.251,0.472,0.637,18.048,17.886,17.803,17.652,17.536,0.11,0.1019233211393274,17.515199661254883,6.0,17.445999145507812,17.558900833129883,17.393800735473633,5.0,17.388099670410156,17.41069984436035,17.34160041809082,17.0,17.321199417114258,17.375099182128906,17.309499740600586,7.0,17.22279930114746,17.334199905395508,17.240800857543945,3.0,17.218299865722656,17.258899688720703,0.5478430896587669,,21.4828968,0.04714019,14.34799957275391,13.14099979400635,9.760000228881836,7.53000020980835,16.86499977111816,16.15500068664551,15.25300025939941,0.1519297363763343,0.204,0.171,0.129,0.102,0.071,0.033,0.021,0.014,0.199,0.155,0.107,0.08,0.059,0.149,0.107,0.079,0.062,0.051
5BZBJ2225-1113,22 25 43.72,-11 13 40.69,0.997,18.3,7300,314.0,,,,0.605,173.0,-0.298,0.036,-0.784,-0.648,-0.478,-0.099,-0.236,-0.408,0.024,0.543,0.707,0.571,0.602,-0.038,,,,,,,0.0208939875071059,20.540000915527344,13.0,20.364599227905277,20.73699951171875,19.843000411987305,19.0,19.50979995727539,20.105499267578125,19.21080017089844,19.0,18.91699981689453,19.82110023498535,18.747299194335938,8.0,18.212400436401367,19.37669944763184,18.40080070495605,9.0,18.05279922485352,19.16209983825684,4.006268711482703,,22.2321434,0.0423409566,14.24499988555908,13.27299976348877,10.33399963378906,7.941999912261963,16.45100021362305,15.52400016784668,15.03899955749512,0.08845903011496692,0.185,0.155,0.117,0.092,0.064,0.03,0.019,0.013,0.181,0.141,0.097,0.072,0.054,0.135,0.097,0.072,0.056,0.046
5BZQJ2225-0457,22 25 47.26,-04 57 01.4,1.404,17.6,7211,7412.0,2545.0,0.89,2.2e-09,0.867,4779.0,-0.55,-0.193,0.15,-0.009,-0.209,0.147,0.018,0.06,0.008,0.425,0.531,0.467,0.499,0.703,18.348,18.039,17.561,17.253,16.989,0.17,0.0053987734578457,18.731000900268555,7.0,18.68280029296875,18.74349975585937,18.241600036621094,10.0,18.09939956665039,18.39080047607422,18.26059913635254,18.0,18.026899337768555,18.63319969177246,18.02669906616211,6.0,17.748899459838867,18.37660026550293,18.03689956665039,10.0,17.727399826049805,18.581199645996094,,,,,12.82400035858154,11.62899971008301,8.149999618530273,5.630000114440918,15.54899978637695,14.5959997177124,13.60900020599365,0.09824425072293606,0.327,0.274,0.207,0.164,0.114,0.054,0.034,0.023,0.32,0.249,0.173,0.128,0.095,0.239,0.171,0.127,0.1,0.082
5BZQJ2226+0052,22 26 46.54,+00 52 11.31,2.262,21.4,7211,615.0,315.0,,5e-10,0.968,481.0,-0.935,0.043,-0.007,-0.124,-0.272,0.053,-0.065,-0.047,,0.145,0.3,0.186,,0.327,22.314,22.027,21.366,20.539,19.921,0.14,0.0283052003475902,21.358699798583984,3.0,21.28700065612793,21.59950065612793,20.926700592041016,12.0,20.527000427246094,21.81049919128418,20.54520034790039,16.0,20.277299880981445,20.88599967956543,19.74930000305176,6.0,19.56760025024414,20.08530044555664,19.72610092163086,5.0,19.312599182128903,19.85919952392578,,,,,14.67000007629395,13.44699954986572,10.09500026702881,7.544000148773193,,,,0.09714235327646999,0.271,0.227,0.172,0.136,0.094,0.044,0.028,0.019,0.265,0.207,0.143,0.106,0.079,0.199,0.142,0.105,0.083,0.068
5BZBJ2227+0037,22 27 58.14,+00 37 05.48,,18.1,7300,102.0,,,,0.515,78.0,,-0.268,-0.22,-0.162,-0.089,,,,,,0.478,0.453,0.377,,18.963,18.43,18.067,17.751,17.492,0.14,0.1447645120228954,18.493200302124023,10.0,18.29669952392578,18.721799850463867,18.086299896240234,13.0,17.741100311279297,18.84079933166504,18.238300323486328,14.0,18.12350082397461,18.666099548339844,17.73240089416504,8.0,17.24220085144043,17.951900482177734,17.48310089111328,12.0,17.077499389648438,18.017099380493164,0.9372126753456435,,20.91856,0.0619899854,13.51799964904785,12.46199989318848,9.91100025177002,7.791999816894531,15.77799987792969,14.97799968719482,14.13399982452393,0.1400426278654252,0.269,0.225,0.17,0.134,0.093,0.044,0.028,0.019,0.263,0.205,0.142,0.105,0.078,0.197,0.141,0.104,0.082,0.067
5BZQJ2228+2503,22 28 01.55,+25 03 03.09,0.558,20.1,7211,25.0,,,,0.655,86.0,,-0.31,0.622,,,,,,,,0.071,0.222,,,21.145,21.146,20.059,19.174,18.878,0.14,0.1451082466685355,21.864500045776367,8.0,21.68980026245117,22.202999114990234,21.048799514770508,12.0,20.85029983520508,21.230100631713867,19.875600814819336,10.0,19.800500869750977,20.023500442504883,19.848499298095703,16.0,19.45159912109375,20.0531005859375,19.58810043334961,8.0,19.05870056152344,19.8164005279541,,,,,15.00399971008301,14.38599967956543,11.62800025939941,,,,,0.2087655143262172,0.259,0.217,0.164,0.13,0.09,0.042,0.027,0.018,0.253,0.197,0.136,0.101,0.075,0.189,0.136,0.1,0.079,0.065
5BZQJ2228-0753,22 28 52.61,-07 53 46.6,0.638,18.0,7211,173.0,,0.48,,0.611,190.0,,0.61,-0.649,-0.322,0.091,0.248,0.191,-0.072,,0.153,0.304,0.447,,0.191,18.422,18.061,18.01,17.999,17.974,0.11,0.0566146522279872,18.105600357055664,17.0,17.94029998779297,18.30970001220703,17.975400924682617,16.0,17.91119956970215,18.296899795532227,18.093799591064453,17.0,17.865400314331055,18.413000106811523,17.993999481201172,4.0,17.981300354003906,18.016700744628903,17.99329948425293,10.0,17.905000686645508,18.377700805664062,0.4070130959478541,18.6040916,18.1755924,0.0466710068,13.85900020599365,12.73999977111816,9.9399995803833,7.260000228881836,,,,0.07976439304136901,0.204,0.17,0.129,0.102,0.071,0.033,0.021,0.014,0.199,0.155,0.107,0.08,0.059,0.149,0.107,0.079,0.062,0.051
5BZQJ2229+3057,22 29 34.14,+30 57 12.09,0.322,16.5,7211,155.0,,0.95,,0.437,88.0,,-0.128,-1.779,-0.11,1.996,2.347,2.22,0.967,,,0.663,0.407,0.422,,16.791,16.622,16.535,16.628,16.082,0.16,0.090760449319008,16.7810001373291,9.0,16.74410057067871,16.8085994720459,16.652000427246094,6.0,16.641300201416016,16.70669937133789,16.726699829101562,3.0,16.724300384521484,16.733400344848633,16.02739906311035,9.0,16.013099670410156,16.06329917907715,16.5137996673584,10.0,16.452499389648438,16.547000885009766,,,,,12.74499988555908,11.69900035858154,8.98900032043457,6.627999782562256,15.54699993133545,14.73999977111816,14.25399971008301,0.1480009190334513,0.312,0.261,0.198,0.156,0.108,0.051,0.032,0.022,0.306,0.238,0.165,0.122,0.091,0.229,0.164,0.121,0.095,0.078
